date,Sun-Earth (AU),Sun-Cassini (AU),Earth-Cassini (AU),Impact parameter (AU),Impact parameter (Rsun),LE (AU),LC (AU),LE/rE,LC/rC,LE/rE + LC/rC,Shapiro (s),Shapiro (us),Shapiro JG (s),Shapiro JG (us),y,y x1e13,yJG,yJG x1e13,Shapiro approx (s),Difference (ns)
A.D. 2002-Jun-21 11:07:00.0000,1.016205135686872,7.421461760494999,8.437632483294662,0.007843265803117625,1.686554353141472,1.0161748673225075,7.4214576159721535,0.9999702143166753,0.999999441548986,-3.034413433899985e-05,0.00012907673029238136,129.07673029238137,0.00013892756272924098,138.92756272924098,6.426909939500725e-11,642.6909939500724,6.42700738415868e-11,642.700738415868,0.00012907687975326004,-0.14946087867773877
A.D. 2002-Jun-21 11:08:00.0000,1.016205177167918,7.4214640724061365,8.437634850091852,0.007841738350797186,1.686225901776324,1.016174920593161,7.421459929498691,0.9999702259194927,0.9999994417668259,-3.0332313681435963e-05,0.0001290805710933769,129.0805710933769,0.00013893140358845908,138.9314035884591,6.375728870501368e-11,637.5728870501368,6.375825500991255e-11,637.5825500991255,0.00012908072049570935,-0.1494023324380509
A.D. 2002-Jun-21 11:09:00.0000,1.0162052186472486,7.421466384315562,8.437637216773139,0.007840223423126822,1.685900143613681,1.0161749737631693,7.42146224300997,0.9999702374249568,0.9999994419828404,-3.03205922027594e-05,0.00012908438116702596,129.08438116702595,0.00013893521371984217,138.93521371984218,6.324488004454417e-11,632.4488004454417,6.324583820753648e-11,632.4583820753647,0.00012908453051201042,-0.14934498445860409
A.D. 2002-Jun-21 11:10:00.0000,1.0162052601248643,7.421468696223266,8.437639583338514,0.007838721027369731,1.6855770802153631,1.0161750268325327,7.42146455650598,0.9999702488330675,0.9999994421970293,-3.0308969903192207e-05,0.00012908816047898226,129.08816047898225,0.00013893899308904399,138.93899308904398,6.273186604667084e-11,627.3186604667084,6.273281606798246e-11,627.3281606798246,0.00012908830976595103,-0.14928696877324932
A.D. 2002-Jun-21 11:11:00.0000,1.0162053016007646,7.421471008129251,8.437641949787977,0.007837231170735082,1.6852567131315745,1.0161750798012503,7.421466869986727,0.9999702601438246,0.999999442409393,-3.029744678251234e-05,0.00012909190899095156,129.09190899095157,0.00013894274165777033,138.9427416577703,6.221824716404808e-11,622.1824716404808,6.221918904367901e-11,622.1918904367901,0.00012909205822157798,-0.14923062641842255
A.D. 2002-Jun-21 11:12:00.0000,1.01620534307495,7.421473320033522,8.437644316121535,0.007835753860376453,1.684939043900564,1.0161751326693231,7.421469183452211,0.9999702713572284,0.999999442619931,-3.0286022840719795e-05,0.00012909562666864194,129.09562666864196,0.00013894645939172923,138.94645939172923,6.170404724754257e-11,617.0404724754256,6.170498098526693e-11,617.0498098526693,0.00012909577584320164,-0.14917455969489304
A.D. 2002-Jun-21 11:13:00.0000,1.01620538454742,7.421475631936072,8.437646682339178,0.007834289103393417,1.6846240740489682,1.0161751854367504,7.421471496902428,0.9999702824732788,0.9999994428286436,-3.0274698077814577e-05,0.00012909931347662127,129.09931347662126,0.00013895014625548856,138.95014625548856,6.118925508763321e-11,611.892550876332,6.119018068367688e-11,611.9018068367689,0.00012909946259539255,-0.1491187712860612
A.D. 2002-Jun-21 11:14:00.0000,1.0162054260181748,7.421477943836906,8.437649048440914,0.007832836906829685,1.6843118050914117,1.0161752381035325,7.421473810337382,0.9999702934919757,0.9999994430355308,-3.026347249357464e-05,0.00012910296937925246,129.10296937925247,0.00013895380221341127,138.95380221341128,6.067387898569465e-11,606.7387898569465,6.067479644005764e-11,606.7479644005764,0.00012910311844298699,-0.14906373452749055
A.D. 2002-Jun-21 11:15:00.0000,1.0162054674872152,7.421480255736022,8.43765141442674,0.007831397277674634,1.6840022385308346,1.0161752906696702,7.421476123757072,0.9999703044133195,0.9999994432405925,-3.0252346087999982e-05,0.00012910659434209955,129.10659434209956,0.00013895742723106136,138.95742723106136,6.015792726388205e-11,601.5792726388205,6.015883657656435e-11,601.5883657656435,0.0001291067433510836,-0.1490089840525035
A.D. 2002-Jun-21 11:16:00.0000,1.0162055089545405,7.4214825676334195,8.437653780296658,0.007829970222861738,1.6836953758581579,1.0161753431351628,7.421478437161496,0.9999703152373098,0.9999994434438286,-3.0241318861534694e-05,0.00012911018833052412,129.11018833052412,0.00013896102127380046,138.96102127380047,5.964139655032668e-11,596.4139655032668,5.964229772132829e-11,596.4229772132829,0.00012911033728504805,-0.14895452392685826
A.D. 2002-Jun-21 11:17:00.0000,1.0162055504201501,7.421484879529099,8.437656146050665,0.007828555749269127,1.6833912185523996,1.0161753955000095,7.421480750550656,0.9999703259639467,0.9999994436452395,-3.0230390813734687e-05,0.0001291137513096856,129.1137513096856,0.00013896458430678792,138.9645843067879,5.912429129567844e-11,591.2429129567844,5.912518432477347e-11,591.2518432477348,0.00012911390021051234,-0.1489008267542818
A.D. 2002-Jun-21 11:18:00.0000,1.016205591884046,7.421487191423061,8.437658511688763,0.007827153863719225,1.6830897680806007,1.0161754477642126,7.421483063924552,0.9999703365932306,0.9999994438448248,-3.021956194459996e-05,0.0001291172832454796,129.1172832454796,0.00013896811629591943,138.96811629591943,5.860663160691836e-11,586.0663160691836,5.860751649410683e-11,586.0751649410684,0.0001291174320933764,-0.1488478967902676
A.D. 2002-Jun-21 11:19:00.0000,1.0162056333462268,7.421489503315306,8.437660877210954,0.007825764572978604,1.682791025897792,1.0161754999277703,7.421485377283184,0.9999703471251609,0.9999994440425847,-3.0208832254352558e-05,0.00012912078410547842,129.1207841054784,0.00013897161720876722,138.9716172087672,5.808840242673702e-11,580.8840242673703,5.8089279172470687e-11,580.8927917247069,0.0001291209328998089,-0.14879433048089336
A.D. 2002-Jun-21 11:20:00.0000,1.0162056748066925,7.421491815205833,8.437663242617234,0.007824387883757673,1.6824949934469269,1.0161755519906832,7.421487690626551,0.9999703575597381,0.9999994442385189,-3.0198201742770436e-05,0.00012912425385377081,129.12425385377082,0.00013897508700942013,138.97508700942012,5.75696160892894e-11,575.696160892894,5.757048469334238e-11,575.7048469334238,0.00012912440259624908,-0.14874247826804876
A.D. 2002-Jun-21 11:21:00.0000,1.0162057162654445,7.4214941270946415,8.437665607907606,0.007823023802711429,1.6822016721590434,1.0161756039529524,7.421490003954653,0.999970367896962,0.999999444432628,-3.018767041007564e-05,0.00012912769245940913,129.12769245940913,0.00013897852566693042,138.9785256669304,5.705028493437735e-11,570.5028493437735,5.705114539652376e-11,570.5114539652376,0.0001291278411494051,-0.1486899959711116
A.D. 2002-Jun-21 11:22:00.0000,1.0162057577224817,7.421496438981731,8.437667973082068,0.007821672336437317,1.6819110634528052,1.0161756558145765,7.42149231726749,0.9999703781368325,0.9999994446249115,-3.017723825582408e-05,0.00012913109988796294,129.13109988796293,0.0001389819331468677,138.9819331468677,5.6530390030023926e-11,565.3039003002392,5.6531242350489645e-11,565.3124235048964,0.0001291312485262603,-0.14863829736260978
A.D. 2002-Jun-21 11:23:00.0000,1.0162057991778042,7.421498750867103,8.437670338140618,0.007820333491477382,1.6816231687349616,1.016175707575556,7.421494630565063,0.9999703882793499,0.9999994448153697,-3.0166905280459844e-05,0.00012913447610621274,129.13447610621273,0.00013898530941601248,138.98530941601248,5.600995549724284e-11,560.0995549724283,5.601079967602787e-11,560.1079967602786,0.00012913462469406838,-0.14858785564258148
A.D. 2002-Jun-21 11:24:00.0000,1.016205840631413,7.421501062750759,8.437672703083264,0.00781900727431656,1.681337989399983,1.0161757592358915,7.421496943847373,0.999970398324514,0.9999994450040024,-3.0156671483538844e-05,0.0001291378210826226,129.13782108262262,0.00013898865444282883,138.98865444282885,5.548899766931394e-11,554.8899766931394,5.5489833706418286e-11,554.8983370641829,0.00012913796962035832,-0.14853773571375795
A.D. 2002-Jun-21 11:25:00.0000,1.0162058820833073,7.421503374632698,8.437675067910003,0.007817693691383146,1.6810555268301588,1.016175810795583,7.421499257114419,0.999970408272325,0.9999994451908096,-3.0146536865283124e-05,0.00012914113478593305,129.14113478593305,0.00013899196819605725,138.99196819605726,5.4967489801228386e-11,549.6748980122838,5.496831769642617e-11,549.6831769642617,0.00012914128327293377,-0.14848700071704196
A.D. 2002-Jun-21 11:26:00.0000,1.0162059235334868,7.421505686512917,8.437677432620827,0.007816392749048455,1.6807757823955274,1.0161758622546293,7.4215015703662,0.9999704181227826,0.9999994453757914,-3.013650142591473e-05,0.00012914441718139876,129.14441718139875,0.0001389952506409524,138.9952506409524,5.444545609779969e-11,544.4545609779968,5.4446275851316785e-11,544.4627585131678,0.00012914456561987473,-0.14843847597487483
A.D. 2002-Jun-21 11:27:00.0000,1.0162059649819533,7.421507998391417,8.437679797215747,0.0078151044536266,1.680498757453825,1.0161759136130326,7.421503883602713,0.9999704278758872,0.9999994455589478,-3.0126565164767527e-05,0.0001291476682406648,129.14766824066479,0.0001389985017491594,138.9985017491594,5.392290901876956e-11,539.2290901876956,5.392372063060596e-11,539.2372063060596,0.0001291478166295385,-0.14838887369837855
A.D. 2002-Jun-21 11:28:00.0000,1.0162060064287053,7.421510310268202,8.43768216169476,0.00781382881137486,1.6802244533505688,1.0161759648707915,7.421506196823966,0.9999704375316386,0.9999994457402788,-3.0116728082729693e-05,0.000129150887930481,129.15088793048102,0.00013900172148742808,139.00172148742809,5.3399821846234205e-11,533.998218462342,5.340062531638992e-11,534.0062531638991,0.00012915103627055946,-0.1483400784477694
A.D. 2002-Jun-21 11:29:00.0000,1.0162060478737431,7.4215126221432675,8.43768452605786,0.007812565828492709,1.6799528714188452,1.0161760160279063,7.421508510029953,0.9999704470900368,0.9999994459197843,-3.0106990178691007e-05,0.00012915407621928634,129.15407621928634,0.00013900490982419737,139.00490982419737,5.287622668522696e-11,528.7622668522696,5.287702201370199e-11,528.7702201370199,0.0001291542245118522,-0.14829256586254036
A.D. 2002-Jun-21 11:30:00.0000,1.0162060893170675,7.4215149340166136,8.437686890305054,0.007811315511122332,1.6796840129794206,1.0161760670843776,7.4215108232206735,0.999970456551082,0.9999994460974644,-3.0097351453539645e-05,0.00012915723307768324,129.15723307768323,0.00013900806673006972,139.00806673006971,5.2352120364004727e-11,523.5212036400472,5.235290755079906e-11,523.5290755079906,0.00012915738132261072,-0.1482449274827543
A.D. 2002-Jun-21 11:31:00.0000,1.0162061307586778,7.4215172458882455,8.43768925443634,0.007810077865348235,1.67941787934066,1.0161761180402047,7.421513136396134,0.9999704659147739,0.9999994462733192,-3.008781190683152e-05,0.00012916035847373002,129.16035847373,0.00013901119217310347,139.01119217310347,5.182750758100279e-11,518.2750758100278,5.1828286626116434e-11,518.2828662611644,0.00012916050667231008,-0.14819858006249498
A.D. 2002-Jun-21 11:32:00.0000,1.0162061721985745,7.421519557758158,8.437691618451716,0.007808852897197003,1.6791544717984728,1.0161761688953883,7.4215154495563285,0.9999704751811129,0.9999994464473485,-3.0078371538788673e-05,0.00012916345237859296,129.16345237859295,0.00013901428612446485,139.01428612446486,5.130240875174805e-11,513.0240875174804,5.1303179654955133e-11,513.0317965495514,0.0001291636005307076,-0.14815211465393427
A.D. 2002-Jun-21 11:33:00.0000,1.016206213636758,7.421521869626352,8.437693982351188,0.0078076406126372675,1.6788937916363067,1.0161762196499287,7.421517762701257,0.9999704843500986,0.9999994466195524,-3.0069030349189063e-05,0.00012916651476278023,129.16651476278022,0.00013901734855466206,139.01734855466205,5.07767932524984e-11,507.767932524984,5.077755601402479e-11,507.77556014024793,0.0001291666628678435,-0.14810506326120437
A.D. 2002-Jun-21 11:34:00.0000,1.016206255073227,7.421524181492829,8.43769634613475,0.0078064410175796815,1.6786358401251422,1.0161762703038244,7.421520075830925,0.9999704934217313,0.999999446789931,-3.0059788337810645e-05,0.00012916954559378326,129.16954559378325,0.00013902037943118654,139.02037943118654,5.0250677599492813e-11,502.50677599492815,5.0251432219338514e-11,502.5143221933851,0.00012916969365404156,-0.1480602583082708
A.D. 2002-Jun-21 11:35:00.0000,1.0162062965079826,7.421526493357588,8.437698709802401,0.007805254117876631,1.678380618523431,1.0161763208570769,7.421522388945325,0.9999705023960108,0.9999994469584841,-3.0050645504875462e-05,0.00012917254484409217,129.17254484409216,0.00013902337872652838,139.0233787265284,4.972410191656906e-11,497.2410191656906,4.9724848394734076e-11,497.24848394734073,0.00012917269285991055,-0.14801581837910366
A.D. 2002-Jun-21 11:36:00.0000,1.0162063379410256,7.421528805220629,8.437701073354152,0.007804079919322024,1.6781281280770481,1.016176371309687,7.421524702044462,0.9999705112729377,0.9999994471252117,-3.004160185060556e-05,0.00012917551248601324,129.17551248601325,0.0001390263464129939,139.02634641299392,4.919702774097744e-11,491.9702774097744,4.9197766077461766e-11,491.9776607746177,0.00012917566045634511,-0.14797033186957942
A.D. 2002-Jun-21 11:37:00.0000,1.016206379372355,7.421531117081952,8.437703436789988,0.007802918427651109,1.6778783700192579,1.0161764216616533,7.421527015128335,0.9999705200525112,0.9999994472901141,-3.0032657374778893e-05,0.00012917844848742109,129.1784484874211,0.00013902928245845768,139.0292824584577,4.86694755892112e-11,486.69475589211197,4.867020578378896e-11,486.7020578378896,0.000129178596414527,-0.1479271059215848
A.D. 2002-Jun-21 11:38:00.0000,1.0162064208019699,7.421533428941559,8.43770580010992,0.00780176964854105,1.677631345570833,1.016176471912975,7.421529328196946,0.9999705287347317,0.9999994474531911,-3.0023812077395462e-05,0.00012918135282308395,129.18135282308396,0.00013903218683768796,139.03218683768796,4.814146205272582e-11,481.4146205272582,4.8142184105622895e-11,481.42184105622897,0.0001291815007059241,-0.14788284014239164
A.D. 2002-Jun-21 11:39:00.0000,1.0162064622298732,7.421535740799445,8.437708163313946,0.007800633587609589,1.6773870559397674,1.0161765220636554,7.421531641250288,0.9999705373195993,0.9999994476144426,-3.0015065958011178e-05,0.0001291842254628674,129.1842254628674,0.00013903505952055035,139.03505952055036,4.761296047934729e-11,476.1296047934729,4.761367439078955e-11,476.1367439078955,0.0001291843733022944,-0.14783942697978691
A.D. 2002-Jun-21 11:40:00.0000,1.0162065036560617,7.421538052655615,8.43771052640206,0.007799510250415915,1.677145502321467,1.0161765721136908,7.4215339542883685,0.9999705458071139,0.9999994477738687,-3.000641901751422e-05,0.00012918706637834147,129.18706637834148,0.00013903790047861485,139.03790047861486,4.708399930159994e-11,470.8399930159994,4.708470507136151e-11,470.8470507136151,0.00012918721417568433,-0.14779734285931023
A.D. 2002-Jun-21 11:41:00.0000,1.0162065450805386,7.4215403645100695,8.437712889374271,0.007798399642459865,1.6769066858985726,1.0161766220630848,7.421536267311187,0.9999705541972754,0.9999994479314696,-2.9997871255016406e-05,0.0001291898755427836,129.1898755427836,0.00013904070968515892,139.04070968515893,4.655459518344529e-11,465.5459518344529,4.65552928113003e-11,465.55292811300296,0.00012919002329843138,-0.14775564777767813
A.D. 2002-Jun-21 11:42:00.0000,1.0162065865033019,7.421542676362803,8.437715252230573,0.007797301769182438,1.6766706078410745,1.016176671911835,7.421538580318738,0.9999705624900841,0.9999994480872451,-2.998942267096183e-05,0.00012919265292976348,129.19265292976348,0.0001390434871137522,139.0434871137522,4.60247293614095e-11,460.247293614095,4.602541884758382e-11,460.2541884758382,0.0001291928006431633,-0.14771339980714815
A.D. 2002-Jun-21 11:43:00.0000,1.0162066279243525,7.421544988213819,8.437717614970968,0.007796216635964857,1.6764372693061083,1.0161767216599427,7.421540893311026,0.9999705706855397,0.9999994482411951,-2.9981073265128444e-05,0.00012919539851030697,129.19539851030697,0.00013904623273542063,139.04623273542063,4.549441064960447e-11,454.94410649604475,4.54950919940981e-11,454.950919940981,0.00012919554618280103,-0.14767249405180266
A.D. 2002-Jun-21 11:44:00.0000,1.0162066693436893,7.421547300063118,8.437719977595457,0.007795144248129371,1.6762066714381287,1.0161767713074066,7.4215432062880495,0.9999705787836425,0.9999994483933198,-2.9972823037738294e-05,0.00012919811225904144,129.19811225904144,0.0001390489465247915,139.0489465247915,4.4963647867789007e-11,449.63647867789007,4.4964321070601945e-11,449.64321070601943,0.00012919825989055723,-0.1476315157904369
